city,state,country,lat,lng
Fallbrook,FL,usa,27.6648274,-81.5157535
Fellsmere,FL,usa,27.7676707,-80.6012658
Fernandina beach,FL,usa,30.6696818,-81.4625919
Five Points,FL,usa,30.2184471,-82.6381666
Flamingo,FL,usa,25.1417914,-80.9253491
Flemington,FL,usa,29.4076557,-82.2977182
Florahome,FL,usa,29.7327446,-81.8834269
Florida,FL,usa,27.92833,-82.12389
Florida (coastline),FL,usa,27.6648274,-81.5157535
Florida (east of; over ocean),FL,usa,27.6648274,-81.5157535
Florida (north)/Georgia (south) (somewhere over),FL,usa,28.0498497,-81.9577859
Florida (off coast,FL,usa,27.6648274,-81.5157535
Florida (southern),FL,usa,27.9339218,-82.5057699
Florida Keys,FL,usa,25.0979464,-80.4369215
Florida Panhandle (100-200 mi. E of),FL,usa,30.4212643,-87.2168913
Floridat (southern SW part),FL,usa,27.6648274,-81.5157535
Fort Lauderdale Beach,FL,usa,26.140641,-80.1019884
Fort LauderdaleTrying,FL,usa,27.6648274,-81.5157535
Fort McCoy,FL,usa,29.3649734,-81.9670322
Fort Meyers,FL,usa,26.640628,-81.8723084
Fort Meyers Beach,FL,usa,26.4520248,-81.948145
Fort Myers (near downtown),FL,usa,26.640628,-81.8723084
Fort Myers (north),FL,usa,26.6672935,-81.8800861
Fort Orange,FL,usa,29.1383165,-80.9956105
Fort Pierce/Orlando (between),FL,usa,27.4467056,-80.3256056
Fort Walton,FL,usa,30.4200708,-86.6170308
Fort Walton Beach (Mary Esther),FL,usa,30.4099215,-86.6630098
Fort Walton Bech,FL,usa,30.4200708,-86.6170308
Fort myers,FL,usa,26.640628,-81.8723084
Fountain,FL,usa,30.4788051,-85.4196476
Frost Proof,FL,usa,27.7458626,-81.5306313
Fruit Cove,FL,usa,30.1110746,-81.641758
Fruitland Park,FL,usa,28.8613765,-81.9064705
Ft Lauderdale,FL,usa,26.1224386,-80.1373174
Ft Myers,FL,usa,26.640628,-81.8723084
Ft pierce,FL,usa,27.4467056,-80.3256056
Ft. Denaud,FL,usa,26.7454545,-81.4668261
Ft. Drum/Okeechobee,FL,usa,27.5267045,-80.8067268
Ft. Lauderdade,FL,usa,26.1224386,-80.1373174
Ft. Lauderdale (near coastal),FL,usa,26.1224386,-80.1373174
Ft. Lauderdale (near; in-flight),FL,usa,26.1224386,-80.1373174
Ft. Lauderdale (on cross fl toll road  north west of),FL,usa,26.1224386,-80.1373174
Ft. Lauderdale Beach,FL,usa,26.1342705,-80.1029647
Ft. Myers Beach (off coast of),FL,usa,26.4520248,-81.948145
Ft. Pierce (Hutchinson Island),FL,usa,27.4467056,-80.3256056
Ft. White,FL,usa,29.9232908,-82.7137327
GA/FL border,FL,usa,27.6648274,-81.5157535
Gainseville,FL,usa,29.6516344,-82.3248262
Gainsvile,FL,usa,29.6516344,-82.3248262
Gainsville,FL,usa,29.6516344,-82.3248262
Gainsville (near),FL,usa,29.6516344,-82.3248262
Gibsonia,FL,usa,28.1147396,-81.9736927
Goldhead State Park (Clay Co.),FL,usa,29.83471695,-81.94802572
Goodland,FL,usa,25.9248211,-81.6456412
Goulds,FL,usa,25.5662141,-80.3817793
Graceville/Chipley (between),FL,usa,30.7728683,-85.5378774
Gracville,FL,usa,30.9568503,-85.5165993
Grant,FL,usa,27.939804,-80.571043
Grayton Beach,FL,usa,30.329817,-86.1650389
Green Cove Spring,FL,usa,29.9919085,-81.6781467
Greenville,FL,usa,30.4693739,-83.6301544
Grover,FL,usa,27.6648274,-81.5157535
Gulf Beeze,FL,usa,30.3571438,-87.1638574
Gulf of Mexico (18 mi. from Bay County),FL,usa,30.1805306,-85.684578
Gulfport,FL,usa,27.7483613,-82.7034334
Hage,FL,usa,27.6648274,-81.5157535
Haines City (near),FL,usa,28.1141841,-81.6178536
Hallandale/Hollywood,FL,usa,25.9812024,-80.148379
Hammock Beach,FL,usa,29.6056444,-81.1886889
Hammocks,FL,usa,25.6714925,-80.4444997
Hanes City,FL,usa,28.1141841,-81.6178536
Harmony,FL,usa,28.1894586,-81.1450659
Haulover,FL,usa,30.41045223,-81.42652476
Hawthorne,FL,usa,29.5919136,-82.0873181
Heathrow,FL,usa,28.7728194,-81.3701881
Hialeah (561 w. 4th ave.),FL,usa,25.8657736,-80.291103
Hieleah,FL,usa,25.8575963,-80.2781057
Highway location,FL,usa,27.6648274,-81.5157535
Hilliard,FL,usa,30.691068,-81.9173334
Hillsborough Beach,FL,usa,26.2939687,-80.0789318
Hobe sound,FL,usa,27.059498,-80.1364323
Holiday/Tarpon Springs,FL,usa,28.1577737,-82.7838537
Hollywest,FL,usa,26.0112014,-80.1494901
Hollywood (at the I-95 overpass @ Hollywood Blvd.),FL,usa,28.390836,-80.8147702
Hollywood-Davie,FL,usa,26.0112014,-80.1494901
Holmes beach,FL,usa,27.4953156,-82.7109329
Holt,FL,usa,30.7157457,-86.7457897
Holt (near),FL,usa,30.7157457,-86.7457897
Homeland,FL,usa,27.8179529,-81.8260886
Homestead AFB,FL,usa,25.495459,-80.394751
Homestead and Miami (between),FL,usa,25.4687224,-80.4775569
Homestead/Redlands/Everglades,FL,usa,25.4687224,-80.4775569
Homstead,FL,usa,25.4687224,-80.4775569
Horseshoe Beach,FL,usa,29.4414118,-83.2873971
Hosford,FL,usa,30.3868294,-84.7980966
Houston,FL,usa,30.2568926,-82.9026289
Howey in the Hills,FL,usa,28.7139939,-81.7745339
Hudson Beach,FL,usa,28.3624265,-82.710462
Hunters Creek,FL,usa,28.3605643,-81.4222934
Hypoluxo,FL,usa,26.5664588,-80.0533748
Indian Harbor Beach,FL,usa,28.1489021,-80.5883855
Indian Ridge/Davenport,FL,usa,28.3012089,-81.5973394
Indian River,FL,usa,28.23216849,-80.6003714
Indian River Shores,FL,usa,27.7166964,-80.3842173
Indian Rock Beach,FL,usa,27.8960019,-82.846561
Indian Rocks,FL,usa,27.8960019,-82.846561
Indian Shores Beach,FL,usa,27.862801,-82.8484373
Inglis,FL,usa,29.0302514,-82.6687161
Inlet Beach,FL,usa,30.2764344,-86.0081292
Inner space,FL,usa,27.6648274,-81.5157535
Interstate 75 (between Mile Markers 270 & 276),FL,usa,,
Isla Morada,FL,usa,24.9242943,-80.6278364
Islamorada (Keys),FL,usa,24.9242943,-80.6278364
Islamorado,FL,usa,24.9242943,-80.6278364
Island Grove,FL,usa,29.4535825,-82.1064825
Jacksonvile,FL,usa,30.3321838,-81.655651
"Jacksonville (I-10 Milemarker 238, heading E)",FL,usa,30.5481344,-84.6191692
"Jacksonville (I-10,  10 Milemarker 235, Heading E)",FL,usa,30.492145,-84.435827
"Jacksonville (Interstate 10, heading E)",FL,usa,30.3074124,-81.8701425
Jacksonville (in Mandarin),FL,usa,30.1494918,-81.6409217
Jacksonville/Ft. Pierce,FL,usa,30.3321838,-81.655651
Jasper (rural part of),FL,usa,30.5182727,-82.94819
Jax Beach,FL,usa,30.2841224,-81.3961338
Jay,FL,usa,30.9529611,-87.151359
Jenson Beach,FL,usa,27.2544906,-80.2297697
Jonesville,FL,usa,29.6541327,-82.5231662
Jupiter Farms,FL,usa,26.9422282,-80.1909191
Kendall (S. Miami),FL,usa,25.6660336,-80.357827
Kenneth city,FL,usa,27.8155812,-82.7201004
Key largo,FL,usa,25.0926205,-80.44204
Keys,FL,usa,25.0979464,-80.4369215
Keystone heights,FL,usa,29.7860769,-82.0314892
Keysville,FL,usa,27.868889,-82.095833
Kissimee,FL,usa,28.2919557,-81.407571
Kissimme,FL,usa,28.2919557,-81.407571
Kissimme/Champions Gate,FL,usa,28.2618525,-81.6178933
LOXAHATCHEE,FL,usa,26.771624,-80.238888
LaBelle,FL,usa,26.7617322,-81.4384092
LaCrosse,FL,usa,29.8432977,-82.404833
Lacoochee,FL,usa,28.4658322,-82.1720291
Lacrosse,FL,usa,29.8432977,-82.404833
Lady lake,FL,usa,28.9174855,-81.9228604
Lake,FL,usa,28.702847,-81.7787021
Lake  Wales,FL,usa,27.9014133,-81.5859099
Lake Buena Vista (Epcot Center),FL,usa,28.3703126,-81.5371357
Lake Butler,FL,usa,30.0227391,-82.3395574
Lake CIty,FL,usa,30.1896756,-82.6392899
Lake Helen,FL,usa,28.9808195,-81.2333936
Lake Sumter Landing,FL,usa,28.9084555,-81.9719331
Lake Wales (?),FL,usa,27.9014133,-81.5859099
Lake Wales (East of),FL,usa,27.9014133,-81.5859099
Lake Wales (area),FL,usa,27.9014133,-81.5859099
Lake Wales (east of ),FL,usa,27.9014133,-81.5859099
Lake Wales (east of),FL,usa,27.9014133,-81.5859099
Lake Wales/Winter Haven,FL,usa,27.9014133,-81.5859099
Lake Weir,FL,usa,29.0190445,-81.9371138
Lake Worth (Southern Blvd.; Haverhill Exit),FL,usa,26.6779822,-80.1202526
Lake Worth Beach,FL,usa,26.6167555,-80.0684479
Lakeland/Winter Haven,FL,usa,28.0222435,-81.7328567
"Lakewood Ranch,Bradenton",FL,usa,27.4117037,-82.4285151
Land O Lakes,FL,usa,,
Land o' Lakes,FL,usa,28.2188992,-82.4575938
Land o'Lakes,FL,usa,28.2188992,-82.4575938
Land o Lakes,FL,usa,,
Lantana Beach,FL,usa,26.5867358,-80.0519859
Lantana/Lake Worth,FL,usa,26.5867358,-80.0519859
Largo Florida,FL,usa,27.9094665,-82.7873244
Lauderdale by the Sea Florida,FL,usa,26.192028,-80.0964326
Lauderdale-by-the-Sea,FL,usa,26.192028,-80.0964326
Lauderhill/Ft. Lauderdale,FL,usa,26.1403635,-80.2133808
Lawtey,FL,usa,30.0441284,-82.0717733
Layton,FL,usa,24.8240255,-80.8136783
Leaving Pensacola 30-45 mins outside of Pensacola,FL,usa,30.421309,-87.2169149
Lecanto,FL,usa,28.8516486,-82.4875981
Lee,FL,usa,30.4196584,-83.3004216
Lehigh Acres/Fort Myers,FL,usa,26.640628,-81.8723084
Little Gasparilla Island,FL,usa,26.8752122,-82.3221275
"Live Oak/Pensacola ( between, on Hwy10)",FL,usa,30.2966139,-82.9853984
Long Key,FL,usa,24.8240255,-80.8136783
Longboat,FL,usa,27.4125417,-82.6589881
Longwood/Lake Mary,FL,usa,28.7385897,-81.334304
Longwood/winter springs,FL,usa,28.7030519,-81.3384011
Lorida,FL,usa,27.4433705,-81.2536807
Loughman,FL,usa,28.2419575,-81.5667404
Lower Haines City,FL,usa,28.1141841,-81.6178536
M Fort Myers,FL,usa,26.493516,-81.961784
MIAMI,FL,usa,25.7616798,-80.1917902
MIDDLEBURG FL,FL,usa,30.0688512,-81.8603778
MacDill AFB,FL,usa,27.8498222,-82.5089634
MacDill Air Force Base Tampa,FL,usa,27.857544,-82.4870598
Madeira Beach,FL,usa,27.7980814,-82.7973247
Maderia Beach,FL,usa,27.7980814,-82.7973247
Madiera beach33708,FL,usa,27.7980814,-82.7973247
Madison,FL,usa,30.4693772,-83.4129254
Magnolia Park,FL,usa,26.760341,-80.0736529
Mahogany Hammock (Everglades  Park),FL,usa,25.3358973,-80.8254498
Marathon (Fiesta Key),FL,usa,24.726026,-81.0446262
Marco Island (northeast of),FL,usa,25.9397412,-81.7075355
Marco Island - rough approximate,FL,usa,25.9397412,-81.7075355
Martin County,FL,usa,27.0804935,-80.4103957
Mary Esther/Fort Walton Beach,FL,usa,30.4147659,-86.6541344
Masaryktown,FL,usa,28.4416658,-82.4570394
Mascotte,FL,usa,28.5783313,-81.8867451
Matanzas Inlet,FL,usa,29.7058054,-81.228399
Maxville,FL,usa,30.1988511,-82.0091241
Mayport,FL,usa,30.3923949,-81.4299586
Mc Alpin,FL,usa,30.1391155,-82.9517958
Medley,FL,usa,25.8406526,-80.3264404
Melborune,FL,usa,28.0836269,-80.6081089
Melbourne (???),FL,usa,28.0836269,-80.6081089
"Melbourne (looking in the SE sky, perhaps over Bahama)",FL,usa,27.6648274,-81.5157535
Melbourne Village,FL,usa,28.0852939,-80.6664435
Melbourne beach,FL,usa,28.0683496,-80.5603303
Melbourne/Titusville (between),FL,usa,28.263933,-80.7214417
Merritt Island (above),FL,usa,28.3180688,-80.6659842
"Merritt Island Wildlife Refuge (Kennedy Space Center), Flori",FL,usa,28.6413031,-80.7355203
Merritt island,FL,usa,28.3180688,-80.6659842
Miama,FL,usa,25.7616798,-80.1917902
"Miami (2 hrs. out of, on I-95, Milemarker 117)",FL,usa,28.390836,-80.8147702
Miami (Bal Harbor),FL,usa,25.8917613,-80.1269896
Miami (Coral Way area),FL,usa,25.7494307,-80.2647887
Miami (South Dade),FL,usa,25.7050697,-80.2907618
Miami (Suburbs),FL,usa,25.7616798,-80.1917902
Miami (and vicinity),FL,usa,25.7616798,-80.1917902
Miami (downtown),FL,usa,25.7712513,-80.1918728
Miami (north of),FL,usa,25.8900949,-80.1867138
Miami Florida,FL,usa,25.7616798,-80.1917902
Miami Springs,FL,usa,25.8223198,-80.289495
Miami/Fort Lauderdale,FL,usa,26.3013917,-80.6326916
Miami/keys,FL,usa,25.7616798,-80.1917902
Midway,FL,usa,30.4944581,-84.4544023
Mile Marker 120 (approx.),FL,usa,27.6648274,-81.5157535
Miles CIty,FL,usa,26.154255,-81.3445212
Milton (north of),FL,usa,26.620353,-81.737881
Minneola,FL,usa,28.5744441,-81.7461873
Molino,FL,usa,30.7240791,-87.3141422
Monticello,FL,usa,30.5452022,-83.8701636
Murdock/Port Charlotte,FL,usa,27.0105788,-82.1441209
NASA,FL,usa,27.6648274,-81.5157535
Naples (Vanderbuilt Beach),FL,usa,26.1420358,-81.7948103
Naples (about 70 miles east of),FL,usa,26.1420358,-81.7948103
Naples (just north of),FL,usa,26.1420358,-81.7948103
Narcoossee,FL,usa,28.298056,-81.239167
Nation Wide,FL,usa,27.6648274,-81.5157535
Navarre Beach (other end of pensacola beach,FL,usa,30.3819528,-86.8623721
Neptune Beach,FL,usa,30.311908,-81.3964734
New Smyrna,FL,usa,29.0258191,-80.9269984
New Smyrna Florida,FL,usa,29.0258191,-80.9269984
New Smyrna/Deland,FL,usa,29.028318,-81.3031179
New Symrna beach,FL,usa,29.0258191,-80.9269984
New hope florida,FL,usa,30.5779708,-85.8088216
Nichols,FL,usa,27.8903038,-82.031474
North Dade,FL,usa,25.8900949,-80.1867138
North Dade County,FL,usa,25.8900949,-80.1867138
North East Florida (Jacksonville),FL,usa,30.5249801,-81.6170344
North East Orlando (near Altamonte Springs),FL,usa,28.6611089,-81.3656242
North Miami Beach Florida,FL,usa,25.9331488,-80.1625463
North Orlando,FL,usa,28.5383832,-81.3789269
North Redington Beach,FL,usa,27.8161361,-82.8206587
North Tampa,FL,usa,28.0436129,-82.4467984
North of Sarasota,FL,usa,27.3522766,-82.5241892
Northern Florida (panhandle area),FL,usa,30.4212643,-87.2168913
ORLANDO,FL,usa,28.5383832,-81.3789269
Oakmont,FL,usa,27.6648274,-81.5157535
Ocala (N and S of),FL,usa,29.1871986,-82.1400923
Ocala (Silver Springs Shores),FL,usa,29.1044237,-82.0206428
"Ocala (driving up I-75, location not exactly known)",FL,usa,28.6356633,-82.1652944
Ocala National Forest,FL,usa,29.1669226,-81.79147
Ocalawaha,FL,usa,29.0427592,-81.9292505
Ocean off Miami,FL,usa,25.7616798,-80.1917902
Ochopee,FL,usa,25.9014871,-81.3034103
"Ocoee, FL but reported on radio as far south as Lake Wales,",FL,usa,27.9014133,-81.5859099
Odessa (Starkey Ranch),FL,usa,28.1942955,-82.6119799
Off the coast of Florida and Mexico,FL,usa,29.9479833,-85.4179766
Offshore/West Coast,FL,usa,27.6648274,-81.5157535
Okaloosa Island,FL,usa,30.3980135,-86.5977355
Okeeckobee,FL,usa,27.2439349,-80.8297828
Orange County (location unspecified),FL,usa,28.4844995,-81.2518833
Orange Heights (near),FL,usa,29.7196893,-82.139267
Orange Park (outside Jacksonville),FL,usa,30.2002282,-81.7394708
Orange Spring,FL,usa,29.5060816,-81.9453664
Orchid Island,FL,usa,27.8586354,-80.4497737
Orlando & Daytona (between),FL,usa,28.5383832,-81.3789269
Orlando (1hr south),FL,usa,28.5383832,-81.3789269
Orlando (70 miles north of),FL,usa,28.5383832,-81.3789269
Orlando (Disney World Resort),FL,usa,28.3771857,-81.57074
Orlando (Lake Downey Park),FL,usa,28.5659558,-81.2399612
Orlando (Lake Jessimine),FL,usa,28.482427,-81.3920469
Orlando (Near Seaworld/Disney World),FL,usa,28.3771857,-81.57074
Orlando (SW Orange Co.),FL,usa,28.4616968,-81.4753562
Orlando (South-southeast),FL,usa,28.5383832,-81.3789269
"Orlando (State Rt. 474, W. of)",FL,usa,28.5383832,-81.3789269
Orlando (nearby),FL,usa,28.5383832,-81.3789269
Orlando (outside of; on 14),FL,usa,28.5383832,-81.3789269
Orlando (outside),FL,usa,28.5383832,-81.3789269
Orlando Flrida,FL,usa,28.5383832,-81.3789269
Orlando area,FL,usa,28.5828156,-81.3399414
Orlando/Kissimmee (simultaneously),FL,usa,28.3034484,-81.4663605
Orlando/Lake Buena Vista,FL,usa,28.3695351,-81.5261474
Orlando/Oviedo,FL,usa,28.669997,-81.2081203
Ormond Beach/Daytona Beach,FL,usa,29.2858129,-81.0558894
Ormond by the Sea,FL,usa,29.3491449,-81.0664455
Osceola County,FL,usa,28.1019838,-81.0754657
Osteen,FL,usa,28.8461019,-81.1625612
Oveido,FL,usa,28.669997,-81.2081203
Oviedo (town in Orlando),FL,usa,28.669997,-81.2081203
Oviedo/Winter Springs,FL,usa,28.669997,-81.2081203
P. Lakes,FL,usa,27.6648274,-81.5157535
PANAMA CITY BEACH,FL,usa,30.1765914,-85.8054879
PORT ORANGE,FL,usa,29.1383165,-80.9956105
Pahokee,FL,usa,26.8200607,-80.665335
Palatka (southeast of),FL,usa,27.9569003,-80.6254723
Palm Beach County,FL,usa,26.6514503,-80.2767327
Palm Beach Garden (near),FL,usa,26.8396096,-80.1019144
Palm Beach Island,FL,usa,26.7056206,-80.0364297
Palm Beach Lakes,FL,usa,26.7253421,-80.0705973
Palm Habor,FL,usa,28.0780718,-82.7637127
Palm Harbor (Clearwater),FL,usa,28.0780718,-82.7637127
Palm bay,FL,usa,28.0344621,-80.5886646
Palmdale,FL,usa,26.9453358,-81.3161838
Panacea,FL,usa,30.0295179,-84.3995775
Panama City Beach (behind Club LaVela),FL,usa,30.1689603,-85.7942453
"Panama City Beach,  gulf",FL,usa,30.2186231,-85.8811965
"Panama City beach,east",FL,usa,30.1765914,-85.8054879
Panhandle/Big Bend area,FL,usa,30.4212643,-87.2168913
Pasco,FL,usa,28.3232418,-82.4319405
Pasco County,FL,usa,28.3232418,-82.4319405
Pass a grill Beach,FL,usa,27.6956855,-82.7367372
Pbg,FL,usa,26.8396096,-80.1019144
Pembrook Pines,FL,usa,26.007765,-80.2962555
Pendacola,FL,usa,30.421309,-87.2169149
Pens and Panama (between),FL,usa,27.6648274,-81.5157535
Perry (exit 35; almost to Talahassee),FL,usa,30.4382559,-84.2807329
Pine Grove,FL,usa,28.2597342,-81.1845112
Pine castle AFB,FL,usa,28.4719489,-81.3678477
Pinecastle,FL,usa,28.4719489,-81.3678477
Pinecrest,FL,usa,25.6622835,-80.3070395
Pinellas County,FL,usa,27.876394,-82.7778579
Placida,FL,usa,26.8339094,-82.2624037
Plam Bay,FL,usa,28.0344621,-80.5886646
Plant City/Mulberry,FL,usa,27.8953038,-81.9734172
Plant city,FL,usa,28.0186323,-82.1128641
Plantation Key,FL,usa,24.9854603,-80.5466229
"Poinciana,Lake Wales,Lake Helen,Kissimmee",FL,usa,28.9808195,-81.2333936
Poinciana/Kissimmee,FL,usa,28.2589105,-81.4843686
Pompano bch,FL,usa,26.2378597,-80.1247667
Pompano beach,FL,usa,26.2378597,-80.1247667
Pompano beach pompano,FL,usa,26.272286,-80.134814
Pompano/Deerfield Beach,FL,usa,26.3184123,-80.0997657
Pompono Beach,FL,usa,26.2378597,-80.1247667
Ponce de Leon,FL,usa,30.7229671,-85.9374357
Ponce inlet,FL,usa,29.0963729,-80.9369983
Pontevedra Beach,FL,usa,30.2400058,-81.3852595
Port Charlotte Harbor,FL,usa,26.9761707,-82.0906448
Port Charlotte/Punta Gorda,FL,usa,26.9761707,-82.0906448
Port Charlotte/Punta Gorda area,FL,usa,26.9761707,-82.0906448
Port Everglades,FL,usa,26.0950632,-80.1244087
Port Everglades/Fort Lauderdale,FL,usa,26.0950632,-80.1244087
Port Lucie,FL,usa,27.2730492,-80.3582261
Port Orange (Daytona Beach),FL,usa,29.1383165,-80.9956105
Port Richey/Hudson,FL,usa,28.2716755,-82.7195451
Port Salerno,FL,usa,27.1442168,-80.2006014
Port St. Lucie (seen from),FL,usa,27.2730492,-80.3582261
Port charlotte,FL,usa,26.9761707,-82.0906448
Port orange,FL,usa,29.1383165,-80.9956105
Port richey,FL,usa,28.2716755,-82.7195451
Prescott,FL,usa,27.6648274,-81.5157535
Pt. St Lucie,FL,usa,27.2730492,-80.3582261
Puerto Rico/Ft. Lauderdale,FL,usa,26.1224386,-80.1373174
Punt Gorda,FL,usa,26.9297836,-82.0453664
Punta Gorda (near) (I-75; near Kings Highway Exit),FL,usa,27.0318929,-82.0402378
Punta Gorda Isles,FL,usa,26.917562,-82.0784227
Quincy,FL,usa,30.5880468,-84.591058
Rainbow Lakes Estates,FL,usa,29.1460843,-82.499269
Reddinton Beach,FL,usa,27.8086364,-82.811214
Redington Beach,FL,usa,27.8086364,-82.811214
Redington Shores,FL,usa,27.8261357,-82.8289923
Redlands,FL,usa,25.5284426,-80.4903347
Reunion,FL,usa,28.2802893,-81.6081299
Riceville,FL,usa,27.6648274,-81.5157535
Ringgold,FL,usa,27.6648274,-81.5157535
Riverview/Brandon,FL,usa,27.8661364,-82.3264809
Roanoke,FL,usa,27.6648274,-81.5157535
Rosemary Beach,FL,usa,30.2806316,-86.0177921
Rotonda,FL,usa,26.8836752,-82.2900944
Royal Plam Beach,FL,usa,26.7083984,-80.2306019
Royal palm beach,FL,usa,26.7083984,-80.2306019
Ruskin (near),FL,usa,27.7208633,-82.4331495
STUART,FL,usa,27.197548,-80.2528257
Safety Harbor/Clearwater,FL,usa,27.9908529,-82.6931553
Saint Augustine Beach (nearest),FL,usa,29.8446358,-81.2674159
Saint Coud,FL,usa,28.2489016,-81.2811801
Salt Springs,FL,usa,29.3510842,-81.7350812
San Mateo,FL,usa,29.6066367,-81.5845234
Sandestin,FL,usa,30.3789027,-86.3129538
Sandord,FL,usa,28.8028612,-81.269453
Sanibel Island (causeway between mainland and island),FL,usa,26.4433972,-82.1115119
Sarasota (Lido Beach),FL,usa,27.3110574,-82.5772038
Sarasota (Myaka State Park),FL,usa,27.2546186,-82.2784966
Sarasota County,FL,usa,27.1995986,-82.345189
Satellite Bch.,FL,usa,28.1761233,-80.5900519
"Satellite Point (near, midway between Orlando & Boca)",FL,usa,28.5383832,-81.3789269
Satellite beach,FL,usa,28.1761233,-80.5900519
Sawgrass area,FL,usa,30.1927427,-81.3706368
Seagrove,FL,usa,30.3185341,-86.1302189
Seagrove Beach,FL,usa,30.3170641,-86.1294365
Seagrove Beach (Walton county),FL,usa,30.3170641,-86.1294365
Seaside,FL,usa,30.3216504,-86.1429286
Seasta Key,FL,usa,27.2669722,-82.546344
Sebastian Inlet (north of),FL,usa,27.860302,-80.4472737
Sebastion,FL,usa,27.816415,-80.4706078
Seminole/Largo,FL,usa,27.8883143,-82.8155674
Sim,FL,usa,27.6648274,-81.5157535
Smyrna Beach,FL,usa,29.0654833,-80.9108271
Sneads/Chattahoochee,FL,usa,30.707692,-84.9243663
South Bay,FL,usa,26.6639559,-80.7161701
South Bay (Belle Glade),FL,usa,26.6639559,-80.7161701
South Lake Buena Vista,FL,usa,28.3695351,-81.5261474
South Miami,FL,usa,25.7050697,-80.2907618
South Palm Beach,FL,usa,26.588958,-80.0386522
South Pasadena,FL,usa,27.7550276,-82.7376009
South of Sarasota,FL,usa,27.2861589,-82.5328753
Southport,FL,usa,30.2903306,-85.6524784
Southwest Ranches,FL,usa,26.0441352,-80.3375986
St Johns,FL,usa,30.0820653,-81.5471201
St-Augustine,FL,usa,29.9012437,-81.3124341
"St. Cloud (south of, over Lake Tohopekilagia)",FL,usa,28.2489016,-81.2811801
St. Johns River,FL,usa,29.07561783,-81.22819185
St. Petersburg (50 SE of),FL,usa,27.7676008,-82.6402915
St. Petersburg (south),FL,usa,27.7676008,-82.6402915
St. Petersburg Allendale Neighborhood,FL,usa,27.8025736,-82.6429945
St. Petersburg Causeway,FL,usa,27.7703129,-82.7471795
St. Petersburg; Madera Beach,FL,usa,27.7980814,-82.7973247
St. Petersrburg,FL,usa,27.7676008,-82.6402915
Stuart (FL Turnpike MM 128),FL,usa,27.197548,-80.2528257
SunnyIsles,FL,usa,25.9428707,-80.1233802
TAMPA,FL,usa,27.950575,-82.4571776
TRINITY,FL,usa,28.1808458,-82.6817662
Talahassee,FL,usa,30.4382559,-84.2807329
Talahassee (Interstate 10 east of),FL,usa,30.499743,-84.2623521
Tallahasse,FL,usa,30.4382559,-84.2807329
"Tallahassee (Williams and St. Joe Sts.,)",FL,usa,30.379426,-84.1469379
Tallahassee (off of I-10),FL,usa,30.499743,-84.2623521
Tallahassee area,FL,usa,30.4630632,-84.2599242
Tamiami Trail,FL,usa,25.761016,-80.5092145
Tampa (18 miles of) ??,FL,usa,27.950575,-82.4571776
Tampa (Hwy. 301),FL,usa,28.06842,-82.7759414
Tampa (east of),FL,usa,27.9814656,-82.426472
Tampa (general area),FL,usa,27.9374278,-82.458739
Tampa (outskirts of),FL,usa,27.950575,-82.4571776
Tampa (south of),FL,usa,27.9339218,-82.5057699
Tampa Vay viewing from west,FL,usa,27.950575,-82.4571776
Tampa/Leesburg (between),FL,usa,28.810823,-81.8778582
Tampa/Miami (on highway between),FL,usa,27.950575,-82.4571776
Tarpon Springs/Clearwater,FL,usa,28.0029467,-82.7294505
Taveriner,FL,usa,25.0115186,-80.5150608
Tavernier,FL,usa,25.0115186,-80.5150608
Television broadcast,FL,usa,27.6648274,-81.5157535
Thononasassa,FL,usa,28.0614065,-82.3023128
Tierra Verde,FL,usa,27.6919746,-82.7234337
